meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
jechac,p075,1,P075_P076_Z,73.60624809457875,89.53309189213299,22902.154512153586,5.036088364661324,15.218390804597702,6028.164660832944,571.4476593043496,stand
lopata,p129,3,P129_P130_Z,81.83209738846864,83.65455444310393,12087.073419407025,14.743959282433542,5.114942528735632,2632.2280449958566,1167.5578559606024,sit
chodzic,p080,1,P079_P080_Z,57.65044173670555,101.630085628688,2669.0759772746424,13.1628024839419,4.628352490421456,739.1661748153958,1583.2498463183642,stand
wedka,p123,3,P123_P124_Z,51.910166369900224,59.731539560997135,11506.256525399647,16.439916512189882,2.71264367816092,1573.347052066894,1358.2094520376982,sit
rower,p009,1,P009_P010_Z,314.3006209921692,55.030913330951805,76401.90639601715,15.37371674097201,20.54022988505747,20193.268198539256,1865.69107275896,stand
siedziec,p056,1,P055_P056_Z,112.22411483883636,39.80726214612572,39103.46610373705,19.193943124338347,4.704980842911877,9524.492435875229,1990.033352557952,stand
drewno,p037,3,P037_P038_Z,277.8704627865043,150.52825489545168,325845.8490470523,31.209482444219567,7.831417624521073,81595.7555739964,4351.867070057979,stand
jechac,p111,2,P111_P112_Z,31.85526573344761,51.234143842514506,1642.9236725077592,12.809202335575977,2.160919540229885,203.29509812819944,2556.573184082842,sit
patelnia,p090,3,P089_P090_Z,85.21342981143016,24.46042509638838,33259.0950953837,21.21779895541844,4.360153256704981,5574.186817362498,2294.595438582253,stand
smazyc,p119,3,P119_P120_Z,27.402484003331644,116.63052450812204,2604.591960572278,5.999355157679662,5.126436781609195,531.1810399225446,888.0809471811922,sit
czytac,p094,2,P093_P094_Z,21.22612633895708,36.37430893277962,3946.107029028839,4.59330310927777,2.931034482758621,445.9009842625476,746.7548513618484,stand
patelnia,p113,3,P113_P114_Z,53.27278225072728,41.12508062369985,4328.046350375802,10.161965847681246,4.681992337164751,1039.762040996398,1073.591743923061,sit
skakanka,p059,2,P059_P060_Z,102.59320754647035,34.68561419731384,23219.68977372096,23.5961451877056,4.64367816091954,4876.676141617847,1948.3481917484855,stand
lopata,p009,3,P009_P010_Z,157.33712568666277,45.282140833124544,61946.85683602077,24.89274123538648,5.432950191570881,16315.578299403522,1613.47451937915,stand
wbijac,p065,3,P065_P066_Z_SIT,67.71469680947317,26.09654830687889,10912.265938428274,15.702192589753068,4.996168582375479,1612.5143627939433,3735.843008163121,stand
luneta,p058,1,P057_P058_Z,43.859358863323735,107.07397183572792,24897.64118520645,10.21797346101185,3.049808429118774,1759.3595086067448,854.7769027998571,sit
otworzyc,p134,3,P133_P134_Z,61.49322609044511,37.6470155469035,7154.865833399025,11.45529919170136,5.053639846743295,1677.2746425441762,802.5565812064987,sit
lopata,p112,2,P111_P112_Z,83.99932251587185,31.876249675337363,21526.33412996476,22.068399986888625,3.89272030651341,3857.4374786942567,1527.2809323091512,sit
drewno,p024,3,P023_P024_Z,150.2575311634582,107.91857494585172,136018.02679766223,22.76199293461284,4.973180076628353,30366.96131237717,2550.08802725854,stand
drewno,p069,2,P069_P070_N,141.89932048996883,63.51754988684588,48800.57080467104,16.669950603616243,7.865900383141763,11151.6885561005,2035.82516058122,stand
gwozdz,45,2,P045_P046_Z,77.25103531818974,42.65877261072017,66937.37486727018,16.22580256051046,3.7049808429118776,11791.445953826433,1721.168484930779,stand
otworzyc,p086,1,P085_P086_Z,41.89012698981813,37.60457751167989,20736.673114457342,12.211677224004312,3.0306513409961684,4338.540755737015,577.0867000443488,stand
patrzec,p059,3,P059_P060_Z,27.90257651837988,103.9279128700727,5334.510842331897,14.052747291965552,2.057471264367816,950.6594361137938,1654.3105754381872,stand
wedka,p115,3,P115_P116_N,55.23144732937462,500.1047440985217,20314.469240426384,16.030292902372608,3.5095785440613025,2277.3171056367555,1533.941588000511,sit
laska,p050,2,P049_P050_Z,158.15693883385237,60.2810304178407,58465.56525336987,14.795864672157569,10.689655172413794,17174.29425907788,1985.825953282157,stand
butelka,p131,1,P131_P132_Z,62.27211976036101,46.61525737640692,5567.396192974403,7.705983663300282,8.704980842911878,1030.8236290706866,906.7875001827842,stand
lopata,p082,1,P081_P082_Z,127.41073050773994,93.1444457169664,77467.45187924257,22.30543607355806,4.984674329501916,16903.48195522802,3434.970884080178,stand
skakac,p142,1,P141_P142_Z,15.117905091065008,36.86120785406531,411.0852690573335,2.65944032216945,6.517241379310345,36.76446628379108,202.3667511421555,sit
patrzec,p132,1,P131_P132_Z,37.56697973905727,46.65849892129703,6651.156598477594,7.246409279143165,5.478927203065134,806.7087874169081,814.8164368069938,stand
strzelac,p062,1,P061_P062_Z,44.12710835545246,169.46372525960606,6845.479179407629,15.981103935691232,3.3831417624521074,909.5755043206716,1608.157538844532,sit
butelka,p085,2,P085_P086_Z,34.577757105380456,99.99062439824654,14490.773080540534,11.753073371662044,2.793103448275862,1206.7090186383248,1350.214651233225,stand
kopac,p119,2,P119_P120_Z,119.39067415842652,113.01834374234286,22144.758689177008,20.940520801752555,5.291187739463601,7009.1498453636,2028.059873765186,sit
wbijac,p097,1,P097_P098_Z,95.81418359068796,47.14386892501075,38730.4264288591,15.97440886104798,5.666666666666667,7879.114187326992,1574.314956275182,stand
otworzyc,p050,1,P049_P050_Z,110.95473999613776,108.31587388573035,67247.44185433949,22.044604111869432,4.375478927203065,16597.459721410713,1681.1612461416923,stand
butelka,p134,2,P133_P134_Z,52.34583269647077,32.98106921809565,3413.9435582238098,5.987703201002217,8.624521072796934,600.6524914755777,879.4750293852701,sit
lawka,p138,3,P137_P138_Z,54.714204048071,36.48351875177495,16897.876146496674,21.140844473265904,2.210727969348659,3584.573992485314,849.5867908378771,sit
wedka,p055,1,P055_P056_Z,171.51675508255283,58.642335087788986,69231.70630179651,26.151115226150768,6.7203065134099615,20013.73079556766,1551.4643555542957,stand
luneta,p065,1,P065_P066_Z_SIT,43.99115477330536,24.61496255334293,18524.46287523816,8.388688188359064,3.885057471264368,2427.274855788401,718.3989042819234,stand
lawka,p066,2,P065_P066_Z_SIT,93.14211741762634,73.01516774336588,22508.91515323275,7.401061293203907,11.586206896551724,3564.199555365431,819.3867523082102,stand
kopac,p080,3,P079_P080_Z,42.14896719911269,53.63207224951813,16516.13175214162,16.51393789587949,2.2528735632183907,4723.730004573356,799.3763098240771,stand
luk,p081,3,P081_P082_Z,82.4935498728415,46.32039726801812,62538.74762892604,25.458406272559444,2.32183908045977,8897.42037813406,1892.7567767136409,stand
ksiazka,p086,1,P085_P086_Z,53.09811538582873,51.033237317367046,16627.754733413225,16.8313074661871,2.3524904214559386,1904.930297323266,937.50985213923,stand
patelnia,p052,3,P051_P052_Z,48.64015672012547,57.88954366318544,16598.998053690226,10.50170661843222,4.35632183908046,1191.8491179713224,879.561190801022,stand
luneta,p057,3,P057_P058_Z,31.92285612301764,22.30317828807869,17211.816243308513,7.873249423962898,2.578544061302682,1110.3171688878926,781.9379957173751,sit
luneta,p024,3,P023_P024_Z,51.79940393487019,69.9994299984052,32642.46952990272,13.18159775476746,2.2758620689655173,6575.344265193423,1138.983717684796,stand
butelka,p042,2,P041_P042_Z,57.01950468882685,85.94394408160902,16064.123729469116,21.21904864586898,2.0804597701149423,3121.199848535241,1678.254240689911,stand
laska,p093,3,P093_P094_Z,27.57121770579806,38.87999937186783,4799.328251651057,11.947837666321842,2.4099616858237547,760.0990554224481,1343.42313212254,stand
skakac,p008,1,P007_P008_Z,14.928199110001552,86.12809857967147,437.7240920849516,4.087639826678094,3.3026819923371646,81.61919825418383,476.80319704940206,sit
wbijac,p103,1,P103_P104_Z,76.71451861097671,41.50207511682181,16021.248714389929,7.818223394880517,8.134099616858238,3198.5514668402484,1584.034487385872,stand
patrzec,p047,1,P047_P048_Z,70.03647994718747,49.72890996422664,40548.02874654006,19.35343479934057,2.057471264367816,7674.020525075048,1187.4967831245892,stand
jablko,p067,2,P067_P068_Z,93.86289900322232,37.51682671122318,35786.5358980389,19.36143688737187,5.406130268199234,11303.469507505435,2556.9784758144992,sit
lowic,p074,3,P073_P074_Z,89.23544099153678,58.78050529089725,17112.007985466476,15.090091779301568,7.295019157088123,3043.207446591663,3254.046700619499,sit
lowic,p112,3,P111_P112_Z,99.44083635098715,30.954223059132985,36754.02623390991,11.750867555604913,8.015325670498084,7322.881108475173,1934.1903570124828,sit
drewno,p126,3,P125_P126_Z,28.62963973601078,46.618356759272864,9692.873296679118,10.405442885877823,3.5517241379310347,401.2687297615312,883.103677048277,sit
jechac,p118,1,P117_P118_Z,61.79447852420278,61.52095748532509,3727.981162900968,6.44869504997839,8.662835249042146,1009.5134445413828,770.0432995194652,sit
lawka,p096,1,P095_P096_Z,186.488598295219,113.5933151663996,181395.72769467157,17.937871870887818,9.509578544061302,40873.81846020999,2328.747841289833,stand
siedziec,p082,3,P081_P082_Z,54.54959260852281,45.97758410826084,36511.70698322691,17.33440963919278,3.099616858237548,5652.454131620619,1717.5307861570195,stand
chodzic,p102,2,P101_P102_Z,157.7017742723563,43.03232266454171,96883.55135957236,32.8185854322796,4.3486590038314175,33637.83816955153,1825.5331922604691,stand
wbijac,p044,2,P043_P044_Z,97.22613546652728,46.55750590047641,25673.226178904926,15.55447178149395,7.084291187739463,4417.179450594262,1402.7772468864878,stand
schodzic,p021,2,P021_P022_Z,41.383921296750486,73.81435850429698,9839.50603769404,15.882554083208456,2.126436781609196,1462.7919250356535,721.7957622130647,stand
rower,p026,3,P025_P026_Z,75.62928143760857,54.908590191853605,34374.26682898506,24.61592169234409,2.7471264367816093,6622.005752099149,1560.598252095958,stand
rower,p102,1,P101_P102_Z,117.47734770638422,50.88553367057733,42641.6686154396,14.903308571453987,7.409961685823755,8395.166967904071,1719.2087945546582,stand
kopac,p013,2,P013_P014_Z,114.64098123557206,180.74294314786567,12541.80707004132,21.48809374750163,5.206896551724138,2901.7452318186697,1111.9362373301265,stand
drewno,p063,3,P063_P064_Z,9.34362971338335,55.06308149803253,384.6451974709155,2.5332601521842624,5.134099616858237,18.73781209893787,416.5580194161935,sit
patrzec,p117,3,P117_P118_Z,20.946026951864138,60.3157589581621,2218.8577019264167,5.749472912224829,3.2950191570881224,394.2993150652321,752.1360044096015,sit
luk,p047,2,P047_P048_Z,24.39844869732318,38.226003621947406,8660.697918179472,8.949232094063236,2.915708812260537,602.4260803232984,1209.399188529099,stand
siedziec,p007,3,P007_P008_Z,8.325741530452431,18.69072194233503,131.53187132072966,1.9146981803647545,5.731800766283525,26.89851827097462,501.7796443822656,sit
butelka,p027,2,P027_P028_Z,70.79683342254933,92.0015495776872,2514.941208216032,6.476223356903074,10.877394636015326,614.7372112331636,720.2127088099298,sit
rower,p107,1,P107_P108_Z,72.51800237524266,50.00065270715688,29742.94542060896,12.556488928746573,5.394636015325671,5597.248046874909,1061.4241970221872,stand
laska,p131,2,P131_P132_Z,83.93993327851021,40.98756554763092,17646.073234849177,10.338524303470278,7.559386973180077,3513.76495358313,879.1316099690983,stand
wedka,p072,1,P071_P072_Z,83.93254439617837,32.780119276118135,23227.926526990683,12.35321223064884,6.747126436781609,4602.3259698816855,1662.4090534121128,sit
schodzic,p067,2,P067_P068_Z,39.55975763968621,40.14472430958205,8010.8283762859555,9.99024363962634,3.8505747126436782,1750.4764384582131,1296.1444032724728,sit
drewno,p043,3,P043_P044_Z,130.26312606671303,44.66322417525063,101978.4385613509,31.859566415676955,3.628352490421456,26758.180649608898,1605.2502890275632,stand
siedziec,p019,1,P019_P020_Z,157.75766415184435,63.11802974460564,84148.94921557819,18.661430786180453,8.126436781609195,17492.44328979194,1657.7473934541792,stand
lopata,p105,2,P105_P106_Z,138.72486674440808,127.6178602471304,38683.64309585936,8.939284880406296,14.088122605363983,11408.582914624105,1760.643149738989,stand
siedziec,p057,2,P057_P058_Z,52.7834372065965,26.644597832136306,16470.23717636781,11.079344578964916,4.555555555555555,3093.435227118086,2228.696402222794,sit
luneta,p013,2,P013_P014_Z,44.89801837002832,134.62598777477618,18382.46441024648,14.227798714478183,2.425287356321839,2394.4856924179367,1255.179688935987,stand
jechac,p010,2,P009_P010_Z,58.77905875535998,26.14233129406671,44998.33676414943,14.79581654165421,4.026819923371647,5287.604813722509,1124.0520091182111,stand
wedka,p035,2,P035_P036_Z,46.06374535343125,23.979888982336227,5069.619505492864,8.262558336648839,5.521072796934866,574.7643444674748,974.3033610109698,sit
chodzic,p009,3,P009_P010_Z,27.65658014309741,50.12361472858465,2929.686532250004,14.259659514887783,1.7739463601532568,283.7740079133423,1130.486201436536,stand
strzelac,p038,2,P037_P038_Z,59.19900282033528,36.65922696253766,22817.99750623789,19.378401897233463,2.574712643678161,3660.598819577552,1563.1571180735043,stand
patrzec,p085,2,P085_P086_Z,73.84690753671475,86.18266880990551,17715.87668602008,20.06026093368013,3.314176245210728,4124.582467157935,2503.0450259607783,stand
drewno,p109,2,P109_P110_Z,134.08874095468124,62.53701688116325,96125.009959548,29.125019877434568,4.360153256704981,24279.305433114776,2218.0168651491977,stand
rower,p081,3,P081_P082_Z,34.40595305771922,55.50331863819184,3861.904677685625,10.470912944698002,2.846743295019157,492.4090297923935,909.4058864261604,stand
luneta,p066,1,P065_P066_Z_SIT,89.60112416565208,73.91608585760775,12833.22377846217,6.933959773588935,11.157088122605364,2855.0568095015738,982.8896984138164,stand
schodzic,p051,1,P051_P052_Z,134.06031224807913,113.17933490340162,75744.21908149657,19.084799867614947,6.3486590038314175,15519.201500633257,1733.2257264791474,stand
patrzec,p028,2,P027_P028_Z,21.45124416309971,19.21159328794979,4717.958189506652,8.917365327069183,2.528735632183908,456.79489703196487,795.8999393054108,sit
obierac,p114,2,P113_P114_Z,41.89019867266795,26.210973652175905,2445.087078078393,5.578862103712563,7.831417624521073,291.8656950221801,921.5435627327928,sit
lawka,p042,1,P041_P042_Z,169.93294925130013,38.603154286064,169075.77041692272,19.603480711326224,7.850574712643678,33403.203094382414,1555.629329894739,stand
rabac,p016,3,P015_P016_Z,109.49868697655349,75.27036616401037,66888.87473558325,29.800882575570224,3.049808429118774,13765.729817277732,3273.581070294017,stand
skakanka,p034,3,P033_P034_Z,76.27313909891407,22.48699965231779,19713.490357375485,25.98616249246506,2.475095785440613,3360.8155574952016,1663.8150972627895,sit
laska,p060,2,P059_P060_Z,54.24754966665826,48.731102074573805,16098.3480277822,12.83151940950349,3.5402298850574714,4503.014058483702,2203.27924094386,stand
lawka,p114,1,P113_P114_Z,175.10730971923428,60.53451229324598,57378.25384843156,11.512885196331844,14.333333333333334,11912.869870352304,963.2790475263809,sit
otworzyc,p069,1,P069_P070_N,60.18824925608408,98.53074513356954,29946.49957231477,15.611595655328566,3.0842911877394634,5238.052350126261,2328.705645444994,stand
skakac,p037,3,P037_P038_Z,110.38310967637736,174.76879992190712,107891.09815863962,32.2176882903269,3.0881226053639845,9158.739275935955,2557.2599915687474,stand
smazyc,p096,2,P095_P096_Z,63.9578417830996,32.860690655250266,14013.648079863242,9.826414393704011,5.413793103448276,2179.186957678115,1424.1497179099815,stand
luk,p069,2,P069_P070_N,64.79432613075126,52.82340708276461,19446.19345479673,11.408308542875895,5.302681992337165,5453.087125336131,1402.6681840535714,stand
gwozdz,p013,2,P013_P014_Z,91.33983888639624,51.38057597956845,10240.117654205407,8.059204718162887,12.567049808429118,1142.453652911551,1655.095958911634,stand
lawka,p122,3,P121_P122_Z,45.38466967784133,53.52899480994783,18257.9344029556,11.482319457698416,3.160919540229885,2762.930682277817,781.5393359863855,sit
otworzyc,p079,2,P079_P080_Z,64.40334330611319,46.47544797876659,52904.520215369615,17.93950211056015,3.314176245210728,7581.747372821653,1352.1702384092844,stand
drewno,p134,2,P133_P134_Z,115.4467113989657,34.74794612665649,10952.8828228181,8.513535081977361,13.344827586206897,3031.219262229224,1449.7006144882089,sit
obierac,p011,2,P011_P012_Z,0.2066045575461512,83.02512664950835,0.0312116365001605,0.0414861029858408,1.2681992337164751,0.0001163157876594,29.29428437231707,stand
lopata,p041,1,P041_P042_Z,170.2500666870978,179.03161618061455,51971.90155815656,28.407325029119143,5.613026819923372,15121.985633470673,2133.3932429366814,stand
otworzyc,p030,2,P029_P030_Z,110.36109637747414,51.33550949819574,75115.93655867132,12.319555756619726,7.180076628352491,19859.46924940432,1084.4705464964525,sit
butelka,p011,1,P011_P012_Z,116.68581533282118,84.0780522547362,25889.25210557445,11.17393747652832,9.942528735632184,4374.491611155821,1515.9336200749567,stand
lawka,p036,2,P035_P036_Z,93.66475362604682,101.62636198187464,48944.9427171243,18.68089729395402,5.528735632183908,9698.071293690547,2225.0419115903164,sit
wedka,p068,1,P067_P068_Z,82.63997872999863,181.5417652603834,15272.936107248215,16.528805627695295,4.478927203065134,3974.393859600685,1168.6517470095037,sit
obierac,p104,3,P103_P104_Z,65.8088767918236,44.98711058345671,19961.73247342508,8.391667281025267,7.532567049808429,3280.2773876581614,892.8134527575801,stand
luneta,p077,2,P077_P078_Z,19.35031368602509,50.77689637987376,2033.4845408944373,6.782279943712041,2.670498084291188,85.09571078861282,845.0418212334276,sit
siedziec,p012,1,P011_P012_Z,25.773085624961745,42.13576538510602,7939.614262108023,10.12594405696185,1.6704980842911878,604.5888354634376,2521.0179323306443,stand
patrzec,p054,2,P053_P054_Z,37.33204225523035,53.95883331642074,22319.50191530588,17.703392260297317,1.5900383141762453,4131.5289563904425,1002.9371621036508,stand
rabac,p027,1,P027_P028_Z,214.19507808754807,91.33269746907692,31236.26765021816,12.389264420596776,16.409961685823756,6964.208690469168,2587.781885071762,sit
drabina,p122,2,P121_P122_Z,32.83268211473841,52.30712443341479,1799.5751572040226,11.4177599285711,2.992337164750958,399.76833149188633,975.11056469372,sit
rower,p047,2,P047_P048_Z,125.22629581725076,46.79429561071313,80919.43772270382,30.64362915095334,3.2260536398467434,22646.104567432027,3932.638351084915,stand
strzelac,p042,1,P041_P042_Z,39.74822802189884,125.57897112275523,9673.82340780526,18.89935104039057,0.9348659003831418,723.9717418609514,1885.8920173731035,stand
wchodzic,p023,2,P023_P024_Z,114.8225988299628,126.04148953073728,145981.04864010258,19.11057457057545,5.0344827586206895,19001.243552654872,1187.99344758793,stand
lawka,p104,1,P103_P104_Z,106.49486310839391,160.17805683024832,63692.62793213449,10.528885130970425,10.379310344827584,15498.940968310157,1618.0107660372057,stand
laska,p061,2,P061_P062_Z,98.55745452431546,57.70689930832474,18175.75297102016,11.359445348726204,8.509578544061302,5974.131621787396,1464.5041662970311,sit
butelka,p015,3,P015_P016_Z,57.67505572453104,23.58983638276324,21042.124026142803,17.057444389159194,2.8237547892720305,2548.054419982035,1342.872828542516,stand
drabina,p004,1,P003_P004_Z,85.51243269637256,41.27411040335031,6130.479199369612,10.383570389615256,9.061302681992338,1266.4896060861608,1429.0617319798794,sit
skakac,p049,1,P049_P050_Z,28.80937338890042,60.249418276732285,766.3983741320541,16.64319506979024,2.034482758620689,186.39172342929027,2059.264747072548,stand
wbijac,p055,1,P055_P056_Z,139.22826605259152,112.57800022302972,22005.0469956996,28.353511956746715,5.7011494252873565,4439.502882481472,3428.4720034779684,stand
jablko,p081,2,P081_P082_Z,103.1203966889924,67.72905469812441,30300.53155603232,14.67950207973647,6.398467432950191,5626.945056076263,1065.8618944168747,stand
skakc,p082,1,P081_P082_Z,67.47441516900335,90.28985211760794,12870.836615793158,21.579527364024525,2.793103448275862,2651.020956283008,1518.0237934736467,stand
lowic,p079,1,P079_P080_Z,157.3117433412728,35.30572368453216,125394.452478836,21.26087226066288,6.425287356321839,30551.641078923665,1653.8657624982873,stand
wedka,p029,3,P029_P030_Z,86.80803790471505,123.67376818614818,43108.42376349557,14.89238197005846,4.551724137931035,8620.19196793256,3029.846802915028,sit
drabina,p054,2,P053_P054_Z,113.11271377493615,46.22194459047539,42419.23601919754,28.596494253158607,4.203065134099617,8678.324077801088,2203.0289330246646,stand
obierac,p067,1,P067_P068_Z,144.2888840836202,70.61013467800811,25186.62003831097,8.321390632472227,17.770114942528735,5524.037605596271,1694.6966097559466,sit
jablko,p008,3,P007_P008_Z,17.576115242874735,99.9223667232662,2431.026428065501,4.020974493004351,5.137931034482759,273.2405329719863,698.0682760911731,sit
jablko,p029,2,P029_P030_Z,76.32038541452474,53.482763124750456,20247.84415536329,5.673869410036551,12.977011494252874,2938.815675145958,955.828663520325,sit
luneta,p037,3,P037_P038_Z,47.43694981060439,207.45304948439232,80656.88269668125,15.04997868220094,2.268199233716475,5950.625563358066,1386.9195337161975,stand
rower,p051,1,P051_P052_Z,63.863189448093486,124.26849713364368,7968.783398447671,8.88771673298998,6.314176245210728,1579.4538301607024,695.0942322089832,stand
smazyc,p068,1,P067_P068_Z,112.45319509261526,174.78783812331272,11645.255488838768,9.46357965714664,12.440613026819925,1844.974660609975,888.7703212046407,sit
smazyc,p036,2,P035_P036_Z,77.40514488604519,75.8118842570093,8751.169081512251,9.19455409377299,8.88888888888889,2221.888729859495,1570.447230063391,sit
patrzec,p126,2,P125_P126_Z,23.746952315391542,147.56581075212944,2318.619677978633,9.263905123239851,2.697318007662836,570.2157429002432,1015.3330194539192,sit
czytac,p122,1,P121_P122_Z,31.80063102234564,40.3287769691359,3445.7400200481047,4.635729702061439,6.770114942528736,665.0671277756342,760.1722652745208,sit
wedka,p034,2,P033_P034_Z,75.83783502419892,31.321633821044784,32062.296614157687,11.42958869842932,6.862068965517241,3118.709843170159,3184.960098126089,sit
drewno,p089,3,P089_P090_Z,88.09921344375871,44.17896559279016,55365.07066066888,35.26578731309544,2.314176245210728,12907.238829178546,1996.4177905103368,stand
laska,p047,2,P047_P048_Z,21.080011205893108,54.68081874964437,2782.255658334336,10.17521796131813,1.9808429118773947,407.1783995865212,1101.7860834051212,stand
wbijac,p109,3,P109_P110_Z,135.43981892540282,61.13407881220281,83359.43190255373,30.40397993589076,4.42911877394636,22313.12700524511,3587.233503888606,stand
laska,p099,3,P099_P100_Z,74.21457826922237,79.18319630781109,35289.64227721491,18.498916455693816,3.839080459770115,5324.910665430526,1862.8886146793352,stand
strzelac,p070,3,P069_P070_N,20.726113945671823,281.6781794811764,4545.257247954905,9.104994834447144,1.0268199233716475,137.4138557174362,722.697918714889,stand
schody,p068,3,P067_P068_Z,51.19488140979488,61.05013150510539,5575.464057890052,8.575851191860576,7.038314176245211,1286.1432895082296,1102.2293806497053,sit
jechac,p047,1,P047_P048_Z,63.46236915550886,48.03834009586632,28225.01303862406,17.133706535216223,2.8659003831417627,3196.3322655284564,746.2549103042144,stand
rabac,p014,2,P013_P014_Z,95.6141444188182,91.9658029548329,28456.563842262232,23.178431401881543,3.35632183908046,4973.312821047634,2632.617936757304,stand
smazyc,p131,3,P131_P132_Z,30.44926980525165,33.46877652631175,2891.81749304441,8.288710495619775,4.061302681992337,700.0153279228219,662.5428688556735,stand
ksiazka,p105,2,P105_P106_Z,108.57538824048828,135.43239966857846,15705.851124231784,10.099801381633371,9.988505747126435,4279.369394798991,1972.077227721805,stand
jablko,p055,3,P055_P056_Z,42.667345208727845,138.5058091520325,29846.96678259068,14.823651866534131,2.5019157088122603,6097.727972914856,1017.701294979411,stand
drewno,p042,3,P041_P042_Z,64.08886263930007,51.102897094007794,64379.31225068146,17.59158437508137,3.624521072796935,11014.835608102245,1339.4309757195883,stand
ksiazka,p018,3,P017_P018_Z,23.42012355698448,50.44932903914729,5620.693954689596,10.678995070040706,2.7624521072796937,320.69261864506694,1276.2867025741907,stand
patelnia,p137,2,P137_P138_Z,65.71802382584461,49.790115798262015,13271.67518984862,11.082851970794502,5.421455938697318,2661.12793236382,1029.6100507745296,sit
czytac,p097,1,P097_P098_Z,41.44733651731343,49.61215232354858,12044.64517191044,7.733218777990133,4.206896551724138,1468.9788992065244,3007.106217439597,stand
drewno,p055,1,P055_P056_Z,182.85822952767435,104.2071636897626,96083.37844172404,35.12593922836184,4.888888888888889,31764.859547912,4993.125788316864,stand
wbijac,p060,1,P059_P060_Z,73.9029130039626,84.07909762555822,5416.81916988382,11.414124374845644,6.636015325670498,1112.1541428571172,2056.353595068052,stand
patrzec,p099,1,P099_P100_Z,60.42278098541162,196.38065842592647,20231.243476210417,22.41190475347148,2.1724137931034484,4315.014535265676,1229.4099652190466,stand
ksiazka,p101,1,P101_P102_Z,69.42973235570125,48.74193983703317,29396.368470857604,12.689782372305585,5.118773946360153,4458.307488617187,1443.7051433233696,stand
chodzic,p092,2,P091_P092_Z,97.89189501185766,48.523898321735565,18478.218998822897,23.20490490021988,3.0804597701149423,5079.852590791296,1166.4314392929125,stand
jablko,p090,3,P089_P090_Z,41.27219281518165,44.77048442124137,26210.728874192704,19.48902267085055,1.942528735632184,6364.906231754814,945.4819467340502,stand
ksiazka,p022,2,P021_P022_Z,65.58921847554934,42.07935467825212,22054.061692465937,11.38074212190986,5.088122605363985,3590.3608497372875,1307.187261070234,stand
gwozdz,p073,3,P073_P074_Z,9.183416450168233,39.10396868047158,1994.6871030047323,4.983126014567878,1.478927203065134,49.97501234574059,654.8348897726479,sit
ksiazka,p097,2,P097_P098_Z,35.932839166039535,32.00122714364271,7161.004326670341,11.74902320494962,2.6015325670498086,830.1863288274093,2972.8499467017746,stand
wedka,p042,3,P041_P042_Z,68.99785979012371,51.34558254068157,35505.92676877127,25.673393468321564,2.203065134099617,6004.90037243212,1216.7906972238989,stand
kopac,p052,2,P051_P052_Z,42.95415199605549,26.361597922654767,6345.693219600334,18.5491743208595,1.7777777777777777,1285.1687701027524,1294.2059063708182,stand
patelnia,p020,3,P019_P020_Z,60.317846087641314,65.5006182494503,32740.728637237706,12.605108502975948,4.168582375478927,4126.244913772233,1538.1116798648036,stand
wbijac,p068,3,P067_P068_Z,70.6713270182763,69.98185842145402,11875.185995627746,19.833669355511,2.8314176245210727,3431.108733022352,3025.800579006666,sit
drabina,p025,1,P025_P026_Z,317.17717247115496,71.38302618397358,134822.95928517525,19.926488554667863,14.708812260536398,30193.112193547677,2712.1391278364,stand
wedka,p091,1,P091_P092_Z,215.41324471772003,51.108527053764966,97761.17309971713,25.31617599265014,7.716475095785441,21029.43607789178,2156.186711733451,stand
butelka,p065,3,P065_P066_Z_SIT,28.2752084539174,27.01330137267165,3400.619218857783,11.45430025581551,2.1724137931034484,401.8479199386972,605.6561456702616,stand
kopac,p117,3,P117_P118_Z,97.48293679892026,65.48987917455759,10675.948399949497,12.091452322626315,8.24904214559387,2209.5537436362515,1187.934833086291,sit
drewno,p028,1,P027_P028_Z,113.90888115260864,19.49236078541091,23530.398934293386,10.80269979833484,10.616858237547891,5267.466543832568,912.8151547508816,sit
lawka,p072,2,P071_P072_Z,20.082930081489828,38.108266464852335,1041.566693256542,5.963285583631748,2.731800766283525,184.28643537968557,1548.549857867404,sit
obierac,p120,1,P119_P120_Z,50.496278010589634,48.38025370882429,3666.499442009541,5.468891579571958,8.39080459770115,654.88713368483,1365.853532926117,sit
rower,p079,2,P079_P080_Z,85.40815378863478,37.18680275386843,50028.39160431977,19.746081009459363,3.800766283524904,8145.4878624580515,1610.6271075859456,stand
smazyc,p063,2,P063_P064_Z,50.82027315149183,39.62265641990592,6349.747874595836,5.94615724964371,9.911877394636017,964.399633776949,1188.922172621648,sit
rabac,p114,3,P113_P114_Z,160.14667613774444,31.872674647022293,42010.12454061672,20.31400035208551,6.459770114942529,9503.831372399602,2882.4108366584464,sit
luneta,p080,3,P079_P080_Z,50.08738359326719,53.34005135490484,30182.462844013404,18.01979679566488,1.2681992337164751,4337.9402895822295,671.5508994144766,stand
smazyc,p009,3,P009_P010_Z,81.70195894090712,42.01280483043757,15378.9521548037,11.297356503547867,8.28735632183908,1874.280484394221,1106.6759053084645,stand
schody,p044,1,P043_P044_Z,182.43984953207072,58.50992046110984,32015.53076904111,22.73278621343226,8.693486590038313,8549.529517170507,2611.4671219849,stand
